zipcode,major_city,radius_in_miles,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income
88130,Portales,18.0,18651,30.0,7543,6825,112000.0,38668.0
92532,Lake Elsinore,6.0,18644,1031.0,6049,5465,234400.0,81807.0
46706,Auburn,9.0,18630,216.0,7899,7319,122700.0,48743.0
32778,Tavares,6.0,18617,742.0,10090,8200,122400.0,40578.0
24179,Vinton,8.0,18616,394.0,8318,7760,169600.0,50819.0
33034,Homestead,4.0,18613,67.0,6308,5439,88500.0,27996.0
39307,Meridian,9.0,18603,195.0,7254,6470,66000.0,28216.0
48854,Mason,10.0,18598,167.0,7640,7133,152000.0,63552.0
73036,El Reno,12.0,18595,101.0,7371,6554,90000.0,48938.0
44622,Dover,8.0,18588,339.0,8060,7520,119900.0,45166.0
32601,Gainesville,2.0,18585,4105.0,9381,8125,137800.0,23494.0
88061,Silver City,28.0,18585,13.0,9006,7937,147400.0,40686.0
06801,Bethel,4.0,18581,1100.0,7306,6934,342800.0,85884.0
49456,Spring Lake,6.0,18581,747.0,8956,7625,168100.0,57262.0
54476,Schofield,6.0,18580,442.0,8079,7335,140600.0,51625.0
16365,Warren,13.0,18579,127.0,9299,8219,90700.0,43176.0
29644,Fountain Inn,10.0,18578,226.0,7554,6876,112600.0,46112.0
97754,Prineville,42.0,18574,15.0,8919,7554,158200.0,35764.0
53089,Sussex,4.0,18568,682.0,7251,7021,262100.0,75313.0
08690,Trenton,3.0,18567,2623.0,7347,7178,310300.0,96192.0
06037,Berlin,5.0,18565,731.0,7620,7303,294500.0,87736.0
55066,Red Wing,13.0,18564,155.0,8413,7827,167700.0,53113.0
53548,Janesville,9.0,18558,260.0,8042,7358,129400.0,45559.0
08204,Cape May,5.0,18557,915.0,12849,7733,300500.0,56421.0
11411,Cambria Heights,0.9659090909090909,18556,15875.0,6164,5893,387900.0,83099.0
75401,Greenville,11.0,18552,178.0,7506,6612,58200.0,31274.0
43212,Columbus,2.0,18551,5178.0,10720,10004,243000.0,51585.0
53185,Waterford,8.0,18551,404.0,7515,6963,238600.0,77357.0
56537,Fergus Falls,17.0,18548,65.0,8876,7883,137500.0,48919.0
46250,Indianapolis,2.0,18546,2437.0,9961,9129,172700.0,53568.0
45245,Cincinnati,5.0,18542,1177.0,8315,7724,161300.0,64413.0
70438,Franklinton,14.0,18540,55.0,8149,7072,94700.0,35622.0
48334,Farmington,2.0,18540,2063.0,8552,7921,187400.0,64512.0
11692,Arverne,1.0,18540,18566.0,6881,6195,355800.0,43354.0
28312,Fayetteville,16.0,18538,110.0,8043,7232,122100.0,42037.0
15106,Carnegie,3.0,18536,1659.0,9711,8847,104100.0,44038.0
33714,Saint Petersburg,2.0,18531,5005.0,9798,8166,71600.0,32160.0
11790,Stony Brook,4.0,18511,2585.0,5034,4840,469800.0,138036.0
76205,Denton,2.0,18510,2188.0,7793,7233,168700.0,41371.0
40769,Williamsburg,14.0,18507,63.0,7604,6815,62100.0,27221.0
19422,Blue Bell,3.0,18506,1458.0,7924,7434,401300.0,106803.0
70563,New Iberia,10.0,18502,296.0,7495,6931,142000.0,62208.0
94022,Los Altos,4.0,18500,1058.0,7479,7074,1000001.0,165534.0
91345,Mission Hills,2.0,18496,5705.0,5412,5192,318800.0,60352.0
04072,Saco,7.0,18482,481.0,8508,7623,229000.0,55524.0
60642,Chicago,1.0,18480,10855.0,9910,9047,370200.0,67591.0
35674,Tuscumbia,12.0,18475,97.0,8522,7660,102300.0,37586.0
28906,Murphy,16.0,18475,55.0,12516,7951,154700.0,34451.0
35150,Sylacauga,10.0,18472,293.0,8542,7602,92200.0,32767.0
02081,Walpole,5.0,18472,1031.0,7156,6897,397400.0,93416.0
53538,Fort Atkinson,12.0,18468,186.0,8154,7522,171800.0,55092.0
45504,Springfield,5.0,18465,795.0,7868,7019,116000.0,45296.0
08830,Iselin,2.0,18459,5808.0,6642,6368,310400.0,83581.0
00717,Ponce,10.0,18457,8824.0,9518,7915,,
94519,Concord,3.0,18453,4221.0,7246,6683,337000.0,70476.0
06615,Stratford,2.0,18453,2849.0,7671,7187,249500.0,52593.0
31008,Byron,7.0,18453,265.0,7614,7033,125100.0,54878.0
96161,Truckee,26.0,18451,101.0,16285,7293,462800.0,67750.0
79903,El Paso,2.0,18451,6064.0,7176,6671,85600.0,27420.0
75253,Dallas,4.0,18450,1365.0,5959,5359,48200.0,33283.0
33525,Dade City,12.0,18439,158.0,8393,6886,127700.0,45579.0
43138,Logan,13.0,18437,105.0,8270,7242,103600.0,39735.0
55431,Minneapolis,3.0,18435,2310.0,8181,7914,227000.0,63837.0
94019,Half Moon Bay,14.0,18424,350.0,7096,6675,742500.0,100394.0
88021,Anthony,23.0,18421,23.0,5896,5471,84900.0,28797.0
76226,Argyle,7.0,18419,386.0,6352,6043,309100.0,116101.0
53716,Madison,3.0,18419,2801.0,8584,8086,195300.0,59269.0
10805,New Rochelle,2.0,18414,10672.0,7975,7501,346500.0,55639.0
33181,Miami,2.0,18413,5724.0,9694,7807,172300.0,37718.0
30153,Rockmart,9.0,18411,155.0,7660,6809,96900.0,44072.0
31217,Macon,12.0,18408,187.0,8033,6680,74300.0,30756.0
48342,Pontiac,2.0,18407,3210.0,8407,6681,56700.0,20830.0
59802,Missoula,12.0,18407,400.0,9143,8598,227900.0,37931.0
70520,Carencro,6.0,18405,468.0,7202,6681,142400.0,50129.0
46319,Griffith,4.0,18404,1985.0,7700,7245,136800.0,53826.0
38901,Grenada,13.0,18403,77.0,8343,7345,92100.0,34811.0
37745,Greeneville,12.0,18401,158.0,8696,7636,115800.0,33789.0
06001,Avon,5.0,18385,784.0,7597,7197,371800.0,113838.0
49093,Three Rivers,10.0,18380,174.0,8858,7250,109700.0,46680.0
99004,Cheney,18.0,18376,55.0,7522,6933,189200.0,39400.0
97031,Hood River,17.0,18375,158.0,7676,6804,335700.0,56884.0
57301,Mitchell,13.0,18375,76.0,8256,7765,126600.0,47962.0
58801,Williston,31.0,18371,22.0,8179,7549,158400.0,77200.0
53226,Milwaukee,2.0,18370,2670.0,8514,8063,223300.0,63728.0
29627,Belton,11.0,18367,148.0,8052,7182,90700.0,43434.0
22039,Fairfax Station,5.0,18364,777.0,6104,6011,731800.0,196637.0
75771,Lindale,14.0,18361,128.0,7564,6807,130200.0,55283.0
36502,Atmore,15.0,18355,56.0,7006,6135,86100.0,29236.0
36575,Semmes,6.0,18345,437.0,7040,6565,142400.0,52738.0
75159,Seagoville,8.0,18339,307.0,5838,5409,90000.0,45479.0
40744,London,18.0,18334,174.0,7748,7117,107300.0,39560.0
45371,Tipp City,7.0,18333,372.0,7719,7204,168100.0,62750.0
19073,Newtown Square,5.0,18332,886.0,8072,7491,416200.0,98297.0
37774,Loudon,10.0,18321,210.0,8702,7844,230200.0,52611.0
53110,Cudahy,2.0,18320,3842.0,8688,8083,157500.0,45929.0
96746,Kapaa,6.0,18319,357.0,8134,6529,492000.0,61647.0
60436,Joliet,5.0,18315,1216.0,6926,6380,131900.0,45592.0
33523,Dade City,10.0,18313,155.0,7812,6671,100200.0,35340.0
12561,New Paltz,8.0,18308,308.0,6733,6132,298100.0,66261.0
08077,Riverton,3.0,18307,2243.0,6855,6577,284600.0,94407.0
27312,Pittsboro,11.0,18306,108.0,8666,7941,247800.0,62474.0
30339,Atlanta,4.0,18304,2230.0,12022,10406,323600.0,63871.0
98020,Edmonds,4.0,18304,3539.0,8794,8247,449400.0,78083.0
33431,Boca Raton,3.0,18290,2057.0,8375,6896,295600.0,67500.0
07514,Paterson,1.0,18289,19657.0,6525,6094,258800.0,34779.0
99224,Spokane,15.0,18289,156.0,8342,7706,226600.0,56172.0
94564,Pinole,3.0,18287,3271.0,7127,6746,341700.0,76960.0
28037,Denver,6.0,18287,412.0,8266,7251,276400.0,73078.0
55350,Hutchinson,12.0,18280,114.0,8040,7475,157100.0,53249.0
91723,Covina,1.0,18275,7877.0,6672,6296,367300.0,61348.0
01581,Westborough,5.0,18272,888.0,7350,6924,397300.0,100905.0
06443,Madison,9.0,18269,505.0,8049,6971,468600.0,110761.0
66047,Lawrence,7.0,18268,345.0,8420,7710,217700.0,58033.0
44053,Lorain,4.0,18256,1539.0,8511,7760,138700.0,43855.0
84025,Farmington,7.0,18255,1495.0,5343,5151,276100.0,85691.0
29102,Manning,14.0,18248,74.0,9053,7116,89900.0,32184.0
44706,Canton,4.0,18246,982.0,7804,7119,94600.0,39471.0
58203,Grand Forks,9.0,18229,269.0,7772,7388,130200.0,35078.0
87532,Espanola,12.0,18223,160.0,7929,7158,161800.0,40274.0
40361,Paris,15.0,18220,71.0,8092,7295,141300.0,40893.0
17821,Danville,12.0,18219,136.0,8053,7480,157900.0,53067.0
27527,Clayton,6.0,18216,415.0,6510,6111,204800.0,77846.0
70535,Eunice,11.0,18215,121.0,7752,6998,87100.0,39645.0
16201,Kittanning,12.0,18214,159.0,8360,7654,103800.0,44094.0
80403,Golden,14.0,18211,136.0,7948,7396,391000.0,94331.0
55309,Big Lake,10.0,18208,278.0,6454,5999,174600.0,76390.0
55102,Saint Paul,2.0,18207,5599.0,10105,9230,182200.0,46255.0
01904,Lynn,3.0,18203,4027.0,7182,6845,274000.0,80903.0
21050,Forest Hill,6.0,18202,641.0,6609,6386,338400.0,86901.0
98506,Olympia,6.0,18199,813.0,8432,7985,261000.0,58095.0
16125,Greenville,10.0,18186,166.0,8157,7206,93000.0,41239.0
44223,Cuyahoga Falls,5.0,18185,1215.0,8208,7778,145100.0,58071.0
87508,Santa Fe,16.0,18183,123.0,8020,7300,375400.0,68405.0
59714,Belgrade,22.0,18182,41.0,7462,6915,212600.0,53816.0
45449,Dayton,2.0,18175,2739.0,8921,8192,107600.0,40360.0
33761,Clearwater,2.0,18167,3417.0,10475,9002,165700.0,52584.0
67208,Wichita,2.0,18161,3642.0,8239,7377,109400.0,42801.0
08034,Cherry Hill,3.0,18151,3055.0,7506,6940,256500.0,86859.0
78584,Roma,16.0,18128,76.0,6140,5239,66300.0,19881.0
10605,White Plains,2.0,18126,3568.0,7508,7157,608800.0,108047.0
74354,Miami,13.0,18126,100.0,7806,7064,85200.0,38017.0
44103,Cleveland,2.0,18123,4152.0,10722,7559,64800.0,18411.0
77302,Conroe,6.0,18118,314.0,6545,6141,113100.0,57758.0
90265,Malibu,19.0,18116,168.0,9033,7174,1000001.0,129750.0
46816,Fort Wayne,6.0,18116,496.0,7879,7015,85100.0,34840.0
27021,King,6.0,18106,340.0,7967,7311,120700.0,43454.0
85083,Phoenix,4.0,18104,1838.0,6293,5871,281000.0,105101.0
66210,Overland Park,3.0,18102,2984.0,8772,8304,212600.0,68127.0
44820,Bucyrus,11.0,18102,113.0,8374,7558,91100.0,40250.0
19342,Glen Mills,5.0,18099,928.0,7770,7158,403600.0,80429.0
22066,Great Falls,5.0,18099,671.0,6054,5830,990400.0,214219.0
60131,Franklin Park,2.0,18097,3262.0,6479,6095,190200.0,54102.0
53012,Cedarburg,6.0,18097,516.0,7432,7136,262800.0,80521.0
55362,Monticello,11.0,18089,296.0,6967,6540,182900.0,75079.0
35903,Gadsden,9.0,18088,268.0,8538,7519,92000.0,34444.0
85748,Tucson,4.0,18087,1529.0,7826,7474,221700.0,69871.0
02818,East Greenwich,5.0,18082,829.0,8014,7350,371400.0,85429.0
06850,Norwalk,3.0,18078,2698.0,7537,7119,432300.0,83383.0
48879,Saint Johns,12.0,18075,96.0,7299,6806,140100.0,52996.0
06897,Wilton,5.0,18071,674.0,6478,6175,814800.0,168047.0
78752,Austin,2.0,18064,5403.0,7944,6956,163900.0,34716.0
07070,Rutherford,3.0,18061,6437.0,7278,6949,428300.0,85784.0
14559,Spencerport,5.0,18057,425.0,7101,6827,148100.0,69564.0
00918,San Juan,1.0,18056,8471.0,10850,8886,,
62305,Quincy,16.0,18052,130.0,7668,7281,153700.0,59873.0
80212,Denver,2.0,18051,5055.0,9441,8877,278700.0,56403.0
18612,Dallas,9.0,18051,335.0,6590,6114,176900.0,61291.0
08108,Collingswood,2.0,18045,6610.0,8200,7784,243900.0,72429.0
20905,Silver Spring,3.0,18044,1402.0,5977,5810,475900.0,116806.0
79935,El Paso,4.0,18042,5164.0,6899,6663,130900.0,37866.0
19440,Hatfield,3.0,18038,1601.0,7267,6752,286800.0,74223.0
07067,Colonia,2.0,18036,4515.0,6398,6238,348900.0,88714.0
29671,Pickens,10.0,18030,141.0,8261,7158,109700.0,42873.0
46703,Angola,13.0,18029,154.0,9508,6861,125200.0,46909.0
48094,Washington,4.0,18028,1029.0,7012,6593,209700.0,76701.0
16652,Huntingdon,18.0,18028,102.0,7329,5972,131700.0,45803.0
83204,Pocatello,16.0,18026,78.0,7684,7060,134300.0,43188.0
27344,Siler City,11.0,18022,109.0,7344,6525,118400.0,37797.0
80002,Arvada,4.0,18020,2929.0,8365,7892,200000.0,50425.0
80124,Lone Tree,3.0,18020,1900.0,7260,6978,380900.0,98687.0
85131,Eloy,22.0,18017,67.0,4237,3412,70900.0,28893.0
44647,Massillon,6.0,18015,628.0,7860,7309,100000.0,44608.0
90502,Torrance,2.0,18010,8059.0,5939,5717,340500.0,63721.0
33991,Cape Coral,3.0,18010,1273.0,8210,6567,146700.0,52633.0
30307,Atlanta,2.0,18004,3942.0,9348,8684,396100.0,76591.0
69361,Scottsbluff,16.0,17999,157.0,7977,7344,103600.0,39206.0
24333,Galax,11.0,17996,125.0,8879,7590,101800.0,31489.0
75146,Lancaster,5.0,17993,542.0,6929,6366,103400.0,59244.0
76310,Wichita Falls,14.0,17989,100.0,7747,7150,117500.0,63646.0
80223,Denver,3.0,17987,3439.0,7139,6634,163300.0,38945.0
71602,White Hall,9.0,17982,155.0,7630,6854,97600.0,43982.0
38732,Cleveland,10.0,17981,226.0,7171,6703,102100.0,33161.0
16701,Bradford,13.0,17980,83.0,8212,7249,74300.0,40516.0
85139,Maricopa,20.0,17979,93.0,7211,5840,118500.0,52870.0
87122,Albuquerque,7.0,17977,674.0,7210,6849,460800.0,114546.0
33565,Plant City,7.0,17975,205.0,7143,6423,135000.0,49680.0
68130,Omaha,3.0,17972,2355.0,6983,6568,229100.0,97942.0
34113,Naples,5.0,17971,641.0,10683,6940,226900.0,48281.0
34286,North Port,7.0,17970,1202.0,7611,6387,128100.0,57520.0
67042,El Dorado,16.0,17969,70.0,7283,6595,96800.0,48590.0
21108,Millersville,4.0,17964,1374.0,6517,6273,394700.0,107736.0
11030,Manhasset,3.0,17962,2691.0,6488,6196,1000001.0,172266.0
87544,Los Alamos,9.0,17950,322.0,8354,7663,284500.0,106686.0
11436,Jamaica,1.0,17949,22783.0,5924,5353,365500.0,62114.0
80528,Fort Collins,4.0,17946,943.0,6600,6321,335000.0,86618.0
45895,Wapakoneta,14.0,17945,95.0,7590,7114,126400.0,53214.0
19804,Wilmington,4.0,17944,2400.0,7726,7259,198900.0,53809.0
80218,Denver,2.0,17928,11202.0,12227,11267,336000.0,45597.0
45030,Harrison,6.0,17921,420.0,7501,6914,148000.0,61960.0
39562,Moss Point,19.0,17912,95.0,7204,6539,106800.0,46290.0
59808,Missoula,16.0,17904,137.0,7792,7350,205600.0,54034.0
19602,Reading,2.0,17900,7243.0,8060,6716,48300.0,21795.0
00920,San Juan,2.0,17893,6321.0,9322,7727,,
33763,Clearwater,1.0,17887,5152.0,11212,9297,103200.0,39175.0
46013,Anderson,4.0,17876,827.0,9081,8210,81600.0,37752.0
44278,Tallmadge,4.0,17868,1204.0,7518,7128,155700.0,55360.0
12534,Hudson,12.0,17867,205.0,8716,7429,173700.0,46261.0
48838,Greenville,10.0,17863,193.0,7750,6940,108200.0,40731.0
37748,Harriman,9.0,17857,175.0,8452,7279,95800.0,40899.0
95330,Lathrop,6.0,17853,830.0,5181,4731,191700.0,60887.0
80121,Littleton,2.0,17853,2384.0,7307,7048,290800.0,86228.0
18067,Northampton,5.0,17852,716.0,7672,7324,195800.0,62518.0
85739,Tucson,10.0,17848,96.0,9331,8210,296000.0,58376.0
55441,Minneapolis,3.0,17848,2060.0,7891,7516,282200.0,72965.0
37216,Nashville,2.0,17848,2637.0,8507,7792,149500.0,44323.0
36693,Mobile,3.0,17847,1416.0,7772,7290,149900.0,55560.0
80215,Denver,2.0,17843,3206.0,8568,7998,311100.0,56525.0
61520,Canton,13.0,17839,116.0,7348,6658,87100.0,44542.0
95959,Nevada City,24.0,17838,72.0,8600,7513,389200.0,63132.0
34470,Ocala,4.0,17838,1534.0,9219,7947,100300.0,31553.0
17512,Columbia,4.0,17836,1096.0,7580,7109,126900.0,48042.0
17552,Mount Joy,6.0,17831,549.0,7551,7175,175600.0,62131.0
02359,Pembroke,5.0,17828,819.0,6548,6294,348100.0,86887.0
11362,Little Neck,1.0,17823,7081.0,7347,7020,538000.0,82332.0
32829,Orlando,4.0,17822,1818.0,6911,6183,164900.0,67947.0
33759,Clearwater,3.0,17820,3295.0,9155,7809,138700.0,43597.0
29410,Hanahan,3.0,17816,1685.0,7809,7084,180200.0,48223.0
34613,Brooksville,6.0,17814,334.0,10188,8414,89700.0,39271.0
77029,Houston,3.0,17814,1371.0,6340,5636,69500.0,31715.0
14468,Hilton,8.0,17813,336.0,7162,6799,137100.0,64802.0
19046,Jenkintown,3.0,17809,2689.0,8152,7624,308600.0,78715.0
18013,Bangor,8.0,17802,296.0,7381,6863,193400.0,57550.0
92585,Sun City,3.0,17797,877.0,5944,5424,195900.0,61782.0
29206,Columbia,3.0,17788,2075.0,9015,7706,228400.0,65707.0
68128,La Vista,4.0,17784,2777.0,7333,7054,149900.0,60628.0
80620,Evans,3.0,17775,2694.0,6477,6024,140200.0,43817.0
63034,Florissant,4.0,17761,948.0,6865,6545,170700.0,72231.0
76031,Cleburne,11.0,17759,245.0,6427,5830,97400.0,46714.0
67226,Wichita,5.0,17757,659.0,7960,7396,185800.0,70311.0
63005,Chesterfield,7.0,17753,511.0,6384,6058,531900.0,163413.0
77551,Galveston,2.0,17753,4655.0,10330,7007,125900.0,42575.0
76082,Springtown,11.0,17748,177.0,7072,6228,118100.0,58255.0
33606,Tampa,2.0,17746,5407.0,8460,7517,391600.0,61278.0
29707,Fort Mill,9.0,17742,559.0,7852,7256,230000.0,60169.0
39531,Biloxi,3.0,17736,2622.0,9603,7354,139000.0,37639.0
08505,Bordentown,7.0,17736,842.0,7353,6978,278400.0,87181.0
20017,Washington,2.0,17735,8026.0,7729,7278,344900.0,56980.0
38478,Pulaski,13.0,17733,68.0,8369,7199,101700.0,35737.0
11021,Great Neck,2.0,17729,7584.0,8392,7846,662800.0,93258.0
01742,Concord,5.0,17726,725.0,6964,6500,686700.0,135217.0
79108,Amarillo,19.0,17726,107.0,5064,4665,95100.0,51746.0
33304,Fort Lauderdale,2.0,17724,5566.0,12509,9717,306000.0,45020.0
48240,Redford,2.0,17722,4734.0,7574,6917,62700.0,47401.0
07834,Denville,5.0,17722,1445.0,7170,6857,389100.0,105597.0
29536,Dillon,12.0,17722,136.0,7473,6541,64000.0,26113.0
61550,Morton,6.0,17721,433.0,7566,7183,177900.0,70745.0
17019,Dillsburg,8.0,17721,281.0,7207,6891,220400.0,68684.0
15220,Pittsburgh,3.0,17718,3589.0,8852,8168,135600.0,63230.0
06062,Plainville,3.0,17715,2027.0,8063,7581,202900.0,60630.0
98005,Bellevue,4.0,17714,2361.0,8070,7539,568700.0,84774.0
33774,Largo,2.0,17712,3850.0,10148,8308,162700.0,49779.0
02171,Quincy,2.0,17711,7215.0,8316,7880,349600.0,64812.0
48323,West Bloomfield,4.0,17708,2027.0,6863,6450,277000.0,106563.0
85715,Tucson,3.0,17702,2656.0,8953,8163,215800.0,53943.0
07405,Butler,4.0,17701,899.0,6738,6475,436700.0,104085.0
01301,Greenfield,6.0,17700,694.0,8485,7952,186300.0,48319.0
38107,Memphis,2.0,17698,3275.0,8793,6922,82500.0,27151.0
79415,Lubbock,9.0,17689,267.0,7143,6425,59200.0,27270.0
17401,York,1.0,17687,12312.0,7458,6387,68500.0,27050.0
40212,Louisville,2.0,17685,4654.0,8481,6839,65600.0,27212.0
65270,Moberly,8.0,17681,155.0,7278,6400,86800.0,35758.0
06032,Farmington,5.0,17675,776.0,7867,7434,350200.0,93810.0
94563,Orinda,5.0,17672,1024.0,6816,6563,974400.0,164173.0
32206,Jacksonville,2.0,17669,2866.0,9576,7074,80700.0,24419.0
96768,Makawao,7.0,17668,414.0,6729,6272,585000.0,71069.0
63105,Saint Louis,2.0,17667,6647.0,7399,6298,559500.0,86031.0
76574,Taylor,10.0,17661,124.0,7089,6282,111800.0,45011.0
01027,Easthampton,7.0,17660,436.0,8311,7847,236700.0,59963.0
01776,Sudbury,5.0,17659,729.0,5951,5771,632800.0,170924.0
39429,Columbia,18.0,17657,58.0,7791,6676,86100.0,29058.0
02066,Scituate,5.0,17656,1043.0,7419,6626,475500.0,100833.0
78734,Austin,4.0,17655,881.0,8345,7274,326900.0,87300.0
91902,Bonita,4.0,17653,2028.0,6183,5956,495600.0,86981.0
56377,Sartell,5.0,17648,842.0,6771,6486,181500.0,72515.0
74019,Claremore,11.0,17648,160.0,6957,6450,150500.0,66995.0
74106,Tulsa,3.0,17648,2330.0,8379,7073,63000.0,20246.0
28326,Cameron,12.0,17646,152.0,6599,5855,144500.0,43432.0
48184,Wayne,3.0,17643,2510.0,7846,7074,74200.0,39614.0
11738,Farmingville,2.0,17638,3307.0,5610,5430,345400.0,91875.0
44123,Euclid,1.0,17637,6809.0,9034,7973,86200.0,40819.0
28307,Fort Bragg,3.0,17631,1507.0,5294,4863,,41460.0
54913,Appleton,8.0,17629,280.0,7101,6815,234800.0,71549.0
28805,Asheville,5.0,17620,679.0,9221,8232,202900.0,45720.0
45208,Cincinnati,2.0,17614,4149.0,9565,8741,297600.0,78316.0
02140,Cambridge,1.0,17607,15262.0,8638,8238,542900.0,71908.0
99501,Anchorage,10.0,17603,2536.0,8588,7854,270900.0,56136.0
32141,Edgewater,5.0,17603,748.0,8533,7541,130200.0,44518.0
21078,Havre De Grace,6.0,17603,583.0,7797,7083,277500.0,65344.0
87410,Aztec,13.0,17603,65.0,7247,6628,158500.0,54649.0
38351,Lexington,14.0,17603,84.0,8110,7155,101100.0,38923.0
77013,Houston,3.0,17602,2013.0,6155,5192,84900.0,36829.0
78224,San Antonio,4.0,17601,796.0,5539,5097,77700.0,40028.0
61603,Peoria,2.0,17600,4100.0,7731,6584,75500.0,34422.0
34285,Venice,3.0,17599,2140.0,14882,9928,153500.0,45029.0
55906,Rochester,10.0,17598,276.0,7608,7216,198800.0,68474.0
60521,Hinsdale,2.0,17597,3734.0,6308,5799,785900.0,158947.0
15228,Pittsburgh,2.0,17595,5603.0,7771,7384,215000.0,72396.0
38372,Savannah,17.0,17595,55.0,8459,7066,98800.0,33533.0
97424,Cottage Grove,18.0,17594,76.0,7505,7020,187400.0,38318.0
05403,South Burlington,5.0,17593,1073.0,8285,7849,266800.0,65091.0
42501,Somerset,12.0,17592,88.0,8533,7313,89300.0,28507.0
23325,Chesapeake,2.0,17592,4597.0,7093,6790,205200.0,54972.0
75965,Nacogdoches,10.0,17591,238.0,8152,7440,158000.0,39651.0
11426,Bellerose,1.0,17590,13039.0,6389,6056,460500.0,82301.0
37411,Chattanooga,3.0,17587,2028.0,8490,7582,100100.0,36842.0
70764,Plaquemine,18.0,17584,112.0,7529,6519,94500.0,45608.0
55130,Saint Paul,2.0,17575,8770.0,5908,5331,123000.0,30092.0
27501,Angier,9.0,17571,287.0,7091,6475,141300.0,43289.0
80237,Denver,2.0,17569,4914.0,10074,9000,296600.0,61050.0
12189,Watervliet,3.0,17568,2758.0,9032,8303,154600.0,47263.0
73010,Blanchard,12.0,17563,97.0,6826,6353,147700.0,57847.0
62223,Belleville,5.0,17560,693.0,8075,7408,132700.0,54537.0
22311,Alexandria,1.0,17560,11423.0,8744,8241,440900.0,66319.0
22124,Oakton,3.0,17558,1733.0,6834,6572,694800.0,156912.0
23294,Henrico,2.0,17558,4241.0,8367,7822,193400.0,52071.0
78654,Marble Falls,15.0,17553,88.0,8662,6921,175500.0,46086.0
65738,Republic,8.0,17550,340.0,7271,6587,121100.0,49780.0
93927,Greenfield,18.0,17547,66.0,4347,3858,171600.0,52642.0
13039,Cicero,5.0,17537,776.0,6805,6569,161300.0,74561.0
34481,Ocala,6.0,17536,265.0,10618,9233,92300.0,39165.0
47501,Washington,13.0,17535,120.0,7559,6841,93400.0,47471.0
60403,Crest Hill,3.0,17529,2676.0,7649,7218,160400.0,46716.0
20190,Reston,2.0,17529,3887.0,9231,8644,408000.0,94806.0
01075,South Hadley,4.0,17527,989.0,7162,6799,234600.0,61431.0
46356,Lowell,9.0,17524,148.0,6775,6345,167800.0,64002.0
55331,Excelsior,7.0,17524,1172.0,7203,6666,436400.0,108911.0
34788,Leesburg,6.0,17519,529.0,9817,8253,87500.0,37846.0
85085,Phoenix,5.0,17517,684.0,7618,6569,291000.0,83377.0
04092,Westbrook,5.0,17515,1022.0,8001,7580,197500.0,44465.0
28443,Hampstead,13.0,17512,153.0,8455,6971,208800.0,50996.0
95602,Auburn,6.0,17509,355.0,7496,6856,365100.0,64329.0
34238,Sarasota,4.0,17500,1323.0,11579,9143,276500.0,56473.0
50131,Johnston,5.0,17499,802.0,6729,6475,241100.0,93308.0
02152,Winthrop,2.0,17497,8871.0,8320,7783,360200.0,64548.0
34695,Safety Harbor,3.0,17496,3297.0,8413,7630,209000.0,58750.0
60465,Palos Hills,2.0,17495,3685.0,7637,7246,212700.0,55363.0
31533,Douglas,8.0,17494,274.0,7421,6415,84400.0,32222.0
32311,Tallahassee,7.0,17493,392.0,8311,7371,176400.0,61061.0
77401,Bellaire,1.0,17491,4663.0,6844,6449,608300.0,144821.0
93241,Lamont,2.0,17489,4240.0,4202,3960,88300.0,32490.0
02370,Rockland,4.0,17489,1696.0,7051,6697,277800.0,66329.0
32351,Quincy,18.0,17486,83.0,7327,6274,92200.0,30576.0
02067,Sharon,5.0,17486,771.0,6414,6179,443800.0,125313.0
45227,Cincinnati,3.0,17486,3019.0,9219,7984,123100.0,47450.0
55437,Minneapolis,4.0,17484,2665.0,8174,7816,252900.0,69408.0
28716,Canton,14.0,17477,111.0,8718,7253,139500.0,42557.0
74401,Muskogee,11.0,17476,144.0,8050,6806,76100.0,29330.0
91602,North Hollywood,2.0,17473,8535.0,9946,9277,600000.0,66652.0
38112,Memphis,2.0,17472,3885.0,8275,6768,92900.0,30418.0
00907,San Juan,2.0,17458,14432.0,13224,9234,,
22151,Springfield,3.0,17456,3413.0,5932,5769,389100.0,99527.0
51103,Sioux City,4.0,17453,1654.0,6410,6052,74600.0,37143.0
23114,Midlothian,4.0,17449,1549.0,6719,6379,279300.0,86763.0
76104,Fort Worth,2.0,17446,2977.0,7377,6151,55500.0,22221.0
