zipcode,population,radius_in_miles,population_density,percent_occupied_units,median_home_value,median_household_income,kmeans_labels
92503,84519,5.0,2830.0,0.9458269370606771,222500.0,56373.0,1
11212,84500,1.0,54944.0,0.9483153829246083,391700.0,28348.0,1
60617,84155,4.0,6070.0,0.8652970771442262,139300.0,38845.0,1
91911,82999,5.0,7087.0,0.9611961274203623,294900.0,48111.0,1
60608,82739,2.0,13025.0,0.8732843477055316,230700.0,35336.0,1
93033,82728,5.0,2821.0,0.9643422242314648,265700.0,53400.0,1
93307,82658,22.0,595.0,0.9087608389218743,109700.0,33711.0,1
95076,82474,12.0,604.0,0.9189511323003575,366100.0,55208.0,1
11206,81677,1.0,56939.0,0.9360074813800474,533400.0,28559.0,1
92376,81516,3.0,6031.0,0.9182387125614663,162300.0,44550.0,1
10002,81410,0.7954545454545454,92573.0,0.9532150198315046,535600.0,33218.0,1
91710,80358,3.0,3736.0,0.9540614542135686,331700.0,70768.0,1
75217,80324,5.0,2940.0,0.9084226002940559,73200.0,34480.0,1
30043,80241,6.0,2467.0,0.936255267043613,171000.0,67260.0,1
11229,80018,2.0,36934.0,0.8771965027948975,524100.0,51725.0,1
92154,79708,7.0,2157.0,0.9526549089880223,269800.0,57618.0,1
30044,79701,5.0,3255.0,0.9256400129259272,147200.0,51827.0,1
10458,79492,2.0,78784.0,0.9422786448967848,330300.0,24618.0,1
94112,79407,2.0,23606.0,0.9520817988821975,602400.0,71625.0,1
11235,79132,1.0,35237.0,0.9007682288205429,531000.0,41639.0,1
11221,78895,1.0,57033.0,0.8932481751824818,543800.0,39178.0,1
11223,78731,1.0,37956.0,0.8770018823093776,613000.0,41328.0,1
92345,78715,10.0,960.0,0.9139684758133395,145200.0,42421.0,1
60625,78651,2.0,20181.0,0.9057200434041234,305500.0,56597.0,1
37013,78406,5.0,1951.0,0.9298202788881091,147200.0,47455.0,1
10453,78309,0.9659090909090908,85491.0,0.9366718483973647,445200.0,25470.0,1
11204,78134,1.0,49173.0,0.9025748333096894,657500.0,45472.0,1
79912,77161,5.0,3276.0,0.9525904203323559,171800.0,59174.0,1
87121,76721,17.0,300.0,0.9436330059598758,129800.0,42100.0,1
90706,76615,2.0,12543.0,0.9499517994858612,337100.0,49637.0,1
60505,76573,3.0,6858.0,0.9114435560141002,123500.0,43868.0,1
91706,76571,3.0,5699.0,0.9688382133170975,285500.0,51232.0,1
93722,76448,5.0,3903.0,0.9305632575457499,177500.0,55500.0,1
11203,76174,1.0,35502.0,0.9406486986862249,426100.0,48400.0,1
10468,76103,1.0,70778.0,0.9515241806096723,171200.0,33776.0,1
10029,76003,1.0,92116.0,0.9439928022878442,787000.0,31888.0,1
91910,75802,4.0,6196.0,0.9457850999745981,340300.0,54056.0,1
10462,75784,1.0,51207.0,0.9528901088378922,271300.0,45864.0,1
10452,75371,0.9090909090909092,76548.0,0.9586329544575891,402800.0,25979.0,1
78572,75221,11.0,970.0,0.7935654965454673,78200.0,37735.0,1
11218,75220,2.0,52664.0,0.9489435295886909,546300.0,52445.0,1
92509,75196,5.0,2418.0,0.9375975039001561,208500.0,56517.0,1
90255,75066,2.0,20189.0,0.9634375980751124,289800.0,37651.0,1
93257,75004,24.0,169.0,0.932390689580161,148400.0,40851.0,1
93550,74929,12.0,382.0,0.9086712251208571,137200.0,38316.0,1
85364,74904,8.0,1899.0,0.8315729661073601,118900.0,39102.0,1
91709,74796,6.0,2188.0,0.9714164725809866,476200.0,96497.0,1
37211,74755,6.0,3498.0,0.9220975671246691,164400.0,43251.0,1
75070,74734,5.0,3123.0,0.9361484137729152,197100.0,98524.0,1
77479,74514,6.0,2254.0,0.9638110488390712,275400.0,123935.0,1
66062,74411,6.0,1558.0,0.957092433267152,200400.0,82333.0,1
91335,74363,2.0,11328.0,0.9460634158456825,332900.0,51266.0,1
60634,74298,3.0,10446.0,0.9367190061568728,239200.0,55767.0,1
95823,73985,3.0,6268.0,0.9152003910068426,144100.0,37931.0,1
92553,73722,3.0,7277.0,0.9308500196309384,153300.0,42825.0,1
92126,73343,3.0,5788.0,0.9646515533165407,378400.0,81505.0,1
75211,73146,5.0,4151.0,0.9286510590858417,87800.0,36704.0,1
22193,73047,4.0,4133.0,0.9583585313174946,258000.0,90378.0,1
94544,73026,3.0,6665.0,0.9383902522738974,305100.0,60448.0,1
75034,72723,6.0,1454.0,0.9323747472478094,285900.0,111318.0,1
93065,72508,5.0,2291.0,0.9691541059220822,442800.0,91686.0,1
92592,72492,10.0,746.0,0.9304232585107264,322300.0,88355.0,1
23464,72359,4.0,4315.0,0.9592726735161505,257100.0,71192.0,1
96797,72289,4.0,2101.0,0.9601220854598219,486600.0,81897.0,1
77429,72264,5.0,1883.0,0.9619709914563879,187000.0,96695.0,1
33012,72248,1.0,12323.0,0.9581547667178782,158400.0,32273.0,1
60620,72216,2.0,10191.0,0.8704569748797435,138800.0,31753.0,1
60628,72202,3.0,6612.0,0.8548043698300234,132100.0,37472.0,1
95630,72180,5.0,2617.0,0.9556202813014985,385500.0,98547.0,1
93535,72046,18.0,279.0,0.9008977599581627,118000.0,44399.0,1
77036,71969,2.0,10113.0,0.8260450908124979,113900.0,28266.0,1
77450,71889,3.0,3533.0,0.96865949934542,191900.0,100957.0,1
93727,71820,4.0,2209.0,0.9169345288445272,185300.0,45760.0,1
60085,71714,4.0,4791.0,0.9052622937361464,125500.0,41006.0,1
60641,71663,2.0,17730.0,0.9149674940898345,265000.0,46816.0,1
91766,71599,3.0,7043.0,0.9505609533523002,255600.0,49725.0,1
77573,71580,7.0,2373.0,0.9440837074691106,182300.0,92559.0,1
28269,71048,6.0,2335.0,0.9373398878349374,164100.0,60070.0,1
89110,70994,4.0,6388.0,0.9054306283885877,108200.0,44737.0,1
93536,70918,20.0,292.0,0.926790450928382,216000.0,70577.0,1
78577,70840,8.0,2231.0,0.8638821067317753,71100.0,32054.0,1
77083,70837,3.0,6868.0,0.9352640545144804,117900.0,53879.0,1
63376,70828,5.0,1705.0,0.9629723468944549,170800.0,74161.0,1
77379,70544,4.0,2807.0,0.9448905252438212,190200.0,97692.0,1
10457,70496,1.0,66425.0,0.9388031521917584,397500.0,24949.0,1
92805,70401,3.0,11167.0,0.9359178898106786,349300.0,53532.0,1
77584,70228,6.0,2188.0,0.9419472681067345,189600.0,94103.0,1
89108,70123,3.0,7804.0,0.8684817720350715,110700.0,41659.0,1
91402,69817,2.0,18733.0,0.9486417435737003,279100.0,40186.0,1
7055,69816,2.0,22229.0,0.9500709081128662,328400.0,32104.0,1
92105,69813,2.0,12534.0,0.9446284032376747,266700.0,37534.0,1
85225,69810,3.0,5462.0,0.9134211775011862,163300.0,56414.0,1
21234,69752,3.0,5369.0,0.9509943857645827,213500.0,58332.0,1
90262,69745,2.0,14431.0,0.9608934887986375,273300.0,40831.0,1
93274,69721,12.0,326.0,0.9383748409380113,160000.0,44775.0,1
45011,69677,10.0,1149.0,0.9107375853864457,178400.0,60757.0,1
80013,69588,3.0,4975.0,0.9517794755634046,192800.0,67857.0,1
94587,69516,7.0,3525.0,0.9611910810047982,474300.0,82083.0,1
94110,69333,2.0,29816.0,0.9382630650572407,768200.0,82111.0,1
94533,69277,5.0,3207.0,0.9286095488320538,211100.0,55413.0,1
11209,68853,1.0,31845.0,0.895787075751896,625600.0,58261.0,1
94536,68790,3.0,4717.0,0.9521302058401149,548600.0,87001.0,1
78660,68789,5.0,1519.0,0.9539457202505219,165700.0,76007.0,1
11375,68733,2.0,34707.0,0.9398227022032283,358300.0,72000.0,1
84118,68295,3.0,3987.0,0.9590718980282812,168700.0,61203.0,1
99301,68191,37.0,147.0,0.9558003410609762,162600.0,56098.0,1
19120,68104,2.0,20009.0,0.9312341205381315,97100.0,33966.0,1
10463,67970,2.0,47002.0,0.9354583772391991,289700.0,54258.0,1
92882,67917,5.0,2638.0,0.9509094465088989,328000.0,71402.0,1
90026,67869,2.0,16063.0,0.9351720002997826,551500.0,44327.0,1
10466,67813,2.0,33601.0,0.938199082642633,391300.0,44012.0,1
90631,67619,3.0,4863.0,0.9535493621371739,416400.0,65804.0,1
30349,67602,9.0,1473.0,0.8473435104326378,126400.0,43498.0,1
90022,67179,2.0,15334.0,0.9610455597583696,294800.0,38925.0,1
33186,67137,3.0,5313.0,0.943729837886398,214200.0,63834.0,1
11746,67094,5.0,2810.0,0.9651033460005561,467700.0,97796.0,1
11233,67053,1.0,49746.0,0.8837105317465777,551900.0,34492.0,1
47906,66972,11.0,494.0,0.9279223968565815,165300.0,36101.0,1
97007,66954,5.0,2501.0,0.9559347239071734,268900.0,68941.0,1
95035,66943,6.0,2880.0,0.9681493408473383,513400.0,95437.0,1
91730,66925,4.0,4624.0,0.9495088245088245,283700.0,62856.0,1
37042,66916,9.0,1097.0,0.8961515863689776,121700.0,46477.0,1
94558,66830,30.0,188.0,0.8946670106512365,442500.0,72286.0,1
29483,66731,12.0,493.0,0.922483537158984,152000.0,51814.0,1
19124,66691,2.0,13681.0,0.904109038275973,92100.0,28726.0,1
11372,66636,0.9090909090909092,90360.0,0.9524302788844622,265500.0,48683.0,1
10469,66631,1.0,26903.0,0.9367057064540244,427100.0,57776.0,1
60614,66617,2.0,21040.0,0.9182893731390477,489300.0,86215.0,1
75228,66551,3.0,5837.0,0.8818396314744766,105300.0,36274.0,1
7087,66515,1.0,51633.0,0.9150709077798254,307600.0,40903.0,1
77095,66502,3.0,4322.0,0.957357056342146,167000.0,89393.0,1
10472,66358,1.0,63167.0,0.9408192935944583,429600.0,30288.0,1
90003,66266,2.0,18660.0,0.9132947976878613,231700.0,29686.0,1
30281,66140,8.0,941.0,0.9237775829871565,132000.0,53818.0,1
60657,65996,2.0,29028.0,0.9127835498879059,392500.0,75885.0,1
60640,65790,1.0,27331.0,0.9126815256130645,266900.0,46974.0,1
27610,65648,7.0,1537.0,0.9241382202465822,144900.0,43520.0,1
85032,65485,3.0,5272.0,0.8782523484490099,156100.0,48461.0,1
92703,65445,2.0,16036.0,0.9612961979206193,290800.0,50824.0,1
92114,65433,2.0,7943.0,0.9563301728945901,272300.0,56310.0,1
93230,65264,15.0,249.0,0.9433970713358112,182500.0,52611.0,1
33411,65245,5.0,1530.0,0.8646554507299925,202700.0,63385.0,1
78613,65099,5.0,2318.0,0.9564262023217247,198900.0,81928.0,1
95687,65096,7.0,1496.0,0.9481741136797267,252400.0,73583.0,1
92021,65068,6.0,2181.0,0.9484108705665591,299000.0,49521.0,1
95206,65004,13.0,449.0,0.9107850248284327,131700.0,43559.0,1
60609,64906,2.0,8367.0,0.8159879948085659,171200.0,33630.0,1
19143,64849,2.0,20342.0,0.8638628122140509,82700.0,30995.0,1
20906,64696,4.0,5343.0,0.9364573206299825,311700.0,72354.0,1
30024,64614,6.0,1519.0,0.9554007932847524,272400.0,99931.0,1
93306,64587,13.0,733.0,0.910175596578118,146000.0,54126.0,1
78046,64548,9.0,262.0,0.9202493004324599,88400.0,34399.0,1
90019,64458,2.0,16578.0,0.9294473642299729,617300.0,42043.0,1
30022,64359,5.0,2530.0,0.9485105864184988,316800.0,99597.0,1
60651,64267,3.0,18382.0,0.8493038493038493,174200.0,30971.0,1
44035,64263,7.0,1346.0,0.8993345555781898,106000.0,43449.0,1
89121,64096,2.0,6969.0,0.8758975421154377,110200.0,40836.0,1
94080,63975,3.0,6224.0,0.9596737446459491,586400.0,77058.0,1
33024,63916,3.0,5955.0,0.9273166264257764,160900.0,50417.0,1
14850,63886,13.0,507.0,0.9364869460082367,209800.0,46331.0,1
85308,63876,4.0,3682.0,0.9302813143249219,198900.0,68796.0,1
78596,63844,10.0,1076.0,0.8235454918219509,67600.0,34297.0,1
78666,63836,11.0,362.0,0.9361928539270659,125000.0,33827.0,1
60619,63825,2.0,10601.0,0.8378641081114978,152700.0,34977.0,1
33311,63786,2.0,6165.0,0.8620010245497892,119300.0,30738.0,1
11213,63767,0.8522727272727273,58448.0,0.9266437094578361,582300.0,34794.0,1
8753,63678,4.0,2759.0,0.9014106043809014,294000.0,76202.0,1
33023,63576,3.0,6597.0,0.9217151665187538,138900.0,43830.0,1
33015,63544,2.0,10909.0,0.9274565448740688,176400.0,51076.0,1
11215,63488,1.0,29148.0,0.933628171449473,913200.0,95654.0,1
60402,63448,3.0,12036.0,0.9142636788208578,183800.0,53402.0,1
6902,63406,4.0,6229.0,0.9299252166343529,437300.0,63582.0,1
10701,63393,3.0,15007.0,0.9064325193053977,370900.0,43767.0,1
92677,63297,4.0,3791.0,0.9558190498552086,662200.0,99101.0,1
33157,63226,3.0,4266.0,0.9262817634910658,224800.0,59768.0,1
75002,63140,5.0,1699.0,0.9688859776353344,186100.0,91632.0,1
48180,63131,4.0,2675.0,0.9223374460676709,77800.0,41933.0,1
19111,63090,3.0,13059.0,0.9433100378713934,179300.0,44123.0,1
97006,63036,3.0,5365.0,0.9472060742674101,240700.0,60407.0,1
7002,63031,3.0,10801.0,0.9078483562333645,332700.0,55608.0,1
90660,62928,4.0,8120.0,0.968315211037063,330000.0,57605.0,1
96706,62730,3.0,3661.0,0.9460669250504941,435500.0,86093.0,1
90640,62549,3.0,7367.0,0.9616881475865555,385200.0,47438.0,1
11706,62543,6.0,3670.0,0.8727498163115356,329200.0,75775.0,1
84015,62494,5.0,2964.0,0.9525820888017298,168500.0,58745.0,1
20878,62446,4.0,2860.0,0.9616929388900886,525300.0,116347.0,1
94509,62439,4.0,3800.0,0.9217777777777778,203300.0,53953.0,1
80015,62432,4.0,4367.0,0.9656301145662848,241500.0,80599.0,1
90042,62430,2.0,13444.0,0.9464268722047768,382100.0,50996.0,1
90037,62276,1.0,21941.0,0.9230456026058632,271400.0,26796.0,1
30096,62265,5.0,2721.0,0.9229480737018425,178600.0,49883.0,1
95123,62228,3.0,7481.0,0.9586113002042206,502200.0,87180.0,1
90004,62180,2.0,20400.0,0.9287008814564627,776300.0,37976.0,1
30062,62136,5.0,2408.0,0.9457466529351184,250300.0,86352.0,1
91770,62097,3.0,9668.0,0.9611774249623363,414000.0,47373.0,1
92562,62079,8.0,568.0,0.9250532421043092,290900.0,75053.0,1
92801,62068,3.0,9872.0,0.9414642012470437,335400.0,47715.0,1
44256,62039,12.0,466.0,0.9430476960388036,198400.0,71378.0,1
11210,62008,1.0,37785.0,0.9188912617903542,485500.0,55429.0,1
95624,61989,7.0,1409.0,0.9497447191911103,261900.0,77652.0,1
17603,61973,5.0,2079.0,0.9430406201314739,148700.0,44752.0,1
23462,61973,3.0,5292.0,0.9351784413692644,210900.0,56617.0,1
30135,61912,9.0,739.0,0.9191256830601093,149400.0,60035.0,1
21740,61859,9.0,886.0,0.9017325392528425,171200.0,42979.0,1
92201,61827,3.0,2729.0,0.8204169856351601,157100.0,41335.0,1
94541,61635,4.0,8296.0,0.9372413479467007,330800.0,56656.0,1
87114,61623,6.0,2894.0,0.9444715249004794,209300.0,65277.0,1
77494,61600,6.0,1511.0,0.9506483261844895,262100.0,126425.0,1
92627,61510,2.0,9688.0,0.9528000350278033,548500.0,58167.0,1
34953,61494,4.0,2584.0,0.8705324736325206,127200.0,51167.0,1
91732,61386,3.0,13301.0,0.9578419235029647,340600.0,42465.0,1
76063,61361,6.0,1184.0,0.9548782238384612,179600.0,92052.0,1
10009,61347,0.7954545454545454,99492.0,0.9518433252388911,672800.0,59929.0,1
95127,61325,5.0,4713.0,0.9588815789473685,419600.0,68379.0,1
80219,61296,3.0,8166.0,0.9375489045383412,151000.0,39659.0,1
78501,61219,3.0,3991.0,0.8997732224643159,91200.0,31214.0,1
94538,61148,5.0,3715.0,0.9549197295183771,480700.0,85945.0,1
48197,61132,7.0,1459.0,0.9188053429386163,153700.0,48772.0,1
93905,61087,2.0,6564.0,0.9549289351675914,203400.0,41607.0,1
2301,61025,4.0,4908.0,0.931187428716259,238500.0,44144.0,1
10023,60998,0.7386363636363636,124357.0,0.8726206791533425,872500.0,103534.0,1
75067,60982,4.0,4588.0,0.9407522295463357,149100.0,56555.0,1
53215,60953,2.0,10770.0,0.9095339484267803,119000.0,33837.0,1
94015,60927,3.0,10576.0,0.9564754811877357,569500.0,76978.0,1
85204,60885,3.0,6147.0,0.8852328512670824,114100.0,42768.0,1
7093,60884,0.9659090909090908,50606.0,0.9383674618819648,331400.0,47299.0,1
11432,60809,1.0,28295.0,0.945178809304232,519000.0,50450.0,1
7047,60773,3.0,11838.0,0.922632987621278,305600.0,52908.0,1
11717,60745,3.0,5560.0,0.9615249349370472,289600.0,69405.0,1
95014,60717,5.0,2255.0,0.9585659178579533,1000001.0,127870.0,1
19134,60675,2.0,17295.0,0.8730434782608696,75700.0,24291.0,1
46307,60619,9.0,691.0,0.9520159369451301,187000.0,69071.0,1
89031,60589,3.0,6371.0,0.8932278333721201,139500.0,62811.0,1
21122,60576,6.0,1935.0,0.94527428371768,308000.0,88880.0,1
23322,60473,15.0,401.0,0.9709729349029077,331900.0,96091.0,1
10128,60453,0.9659090909090908,128441.0,0.9167423382519864,1000001.0,96296.0,1
6010,60448,4.0,2290.0,0.9373610905319306,204400.0,57632.0,1
95758,60435,4.0,4711.0,0.9477209912399869,239800.0,70616.0,1
76244,60388,4.0,3514.0,0.9488827368004746,174300.0,93705.0,1
30127,60347,8.0,1189.0,0.9208190810760839,161800.0,71164.0,1
91950,60322,2.0,7938.0,0.9243898176734432,263500.0,37987.0,1
23454,60283,7.0,1970.0,0.9504248123401798,289400.0,64721.0,1
91343,60254,2.0,10193.0,0.9536296044043362,380400.0,54166.0,1
94501,60212,4.0,7593.0,0.9238749215490826,607000.0,69076.0,1
44060,60211,7.0,1563.0,0.9433346139070303,166600.0,64446.0,1
85301,60161,2.0,6489.0,0.8281472783695378,74100.0,27267.0,1
21215,60161,2.0,8831.0,0.8619744397110576,131200.0,34471.0,1
7305,60104,3.0,10353.0,0.8910489911185692,315800.0,49894.0,1
11691,60035,2.0,21185.0,0.9224007561436673,448200.0,39409.0,1
60073,60002,5.0,2927.0,0.9361042183622829,157500.0,64086.0,1
94806,59861,3.0,7183.0,0.9236763917977693,237800.0,52976.0,1
76028,59744,9.0,774.0,0.9495225713901466,136800.0,69676.0,1
10027,59707,1.0,68513.0,0.9109728371425152,716100.0,37872.0,1
91702,59705,9.0,353.0,0.9526010848126233,301100.0,55495.0,1
60016,59690,3.0,5618.0,0.9318989340702724,217900.0,59533.0,1
28277,59664,4.0,2550.0,0.9453844931680966,274700.0,91989.0,1
90731,59662,4.0,6492.0,0.921803127874885,440700.0,50210.0,1
30047,59660,5.0,2153.0,0.9370774830993239,175600.0,67395.0,1
43055,59605,12.0,528.0,0.9103468877189052,121200.0,41981.0,1
43130,59570,12.0,368.0,0.9203546829229673,134600.0,43234.0,1
78130,59546,8.0,645.0,0.9000864517722613,152000.0,54672.0,1
2148,59503,2.0,11797.0,0.940851891548569,325800.0,53798.0,1
92707,59492,2.0,11832.0,0.9351223827779416,315000.0,57384.0,1
15601,59483,11.0,690.0,0.9286887081125457,152400.0,52719.0,1
93906,59461,3.0,4548.0,0.942376883292107,254400.0,56358.0,1
30052,59451,8.0,680.0,0.9322485622106887,156400.0,63338.0,1
95608,59418,5.0,4556.0,0.9262946020128088,301000.0,54322.0,1
78520,59408,7.0,1627.0,0.9046711644435289,78500.0,29835.0,1
75040,59406,3.0,3795.0,0.9462880958582964,113000.0,54664.0,1
93030,59372,42.0,4282.0,0.9680415719389412,342600.0,55271.0,1
23452,59321,4.0,4052.0,0.9550756487194658,239100.0,61522.0,1
10312,59304,3.0,7723.0,0.9486797562626946,467300.0,85324.0,1
10024,59283,4.0,69106.0,0.9082233741753063,1000001.0,109956.0,1
37075,59256,9.0,998.0,0.9365527975751617,209600.0,63464.0,1
19720,59250,8.0,1597.0,0.9388535031847134,190700.0,54233.0,1
90006,59185,1.0,30829.0,0.9156502065709227,392100.0,30961.0,1
92630,59182,3.0,6214.0,0.9667548713014192,476200.0,84871.0,1
11434,59129,2.0,18256.0,0.9337207693372077,371900.0,59229.0,1
32210,59080,6.0,2932.0,0.8634483268080076,115000.0,42365.0,1
79924,59058,5.0,4824.0,0.9543603825395323,96600.0,41009.0,1
10977,59048,5.0,5319.0,0.9488389654521427,395200.0,60549.0,1
33025,59039,2.0,5458.0,0.894760895758029,157900.0,51822.0,1
97701,58993,37.0,87.0,0.8882667437323892,285300.0,53444.0,1
90813,58911,2.0,18360.0,0.9178028609745195,296200.0,31334.0,1
78228,58811,2.0,5379.0,0.9215982826755135,85700.0,34992.0,1
89115,58794,4.0,2351.0,0.8181818181818182,80100.0,33496.0,1
92880,58763,5.0,2380.0,0.949434423723632,376500.0,100452.0,1
75150,58730,3.0,4608.0,0.920184061911734,105800.0,45999.0,1
92115,58560,2.0,9003.0,0.9339456798804606,365800.0,41866.0,1
20011,58536,2.0,12002.0,0.9183876883821067,376900.0,54488.0,1
10473,58519,2.0,26846.0,0.9647329175069174,386600.0,35866.0,1
95111,58466,2.0,10840.0,0.9693121010895493,334300.0,57120.0,1
98052,58442,5.0,2908.0,0.9351094492482668,465200.0,99192.0,1
43123,58424,9.0,982.0,0.9440334784630342,150500.0,60863.0,1
93309,58409,3.0,5487.0,0.9198029054455866,158300.0,47593.0,1
91977,58368,3.0,6039.0,0.9490269734439402,296400.0,59849.0,1
95355,58311,2.0,6145.0,0.9304154632303933,195400.0,55049.0,1
92404,58271,13.0,2040.0,0.8960482872472142,154400.0,37175.0,1
97229,58217,6.0,2831.0,0.9360630328080599,405300.0,100063.0,1
60411,58136,5.0,1832.0,0.8848130841121495,111400.0,41537.0,1
75043,58094,4.0,3999.0,0.9222076788830715,120900.0,55149.0,1
87120,58023,10.0,1510.0,0.9478832855456232,189900.0,62544.0,1
92507,58002,5.0,2870.0,0.907129172128668,232800.0,39465.0,1
90034,57964,2.0,18621.0,0.9405365674384417,637100.0,56946.0,1
2155,57964,3.0,7072.0,0.9486517976031957,387000.0,73567.0,1
32828,57881,5.0,2709.0,0.9070230181341292,205600.0,62054.0,1
95828,57862,3.0,4698.0,0.9272481771536591,154100.0,46820.0,1
45601,57842,18.0,169.0,0.9022036214554151,114700.0,42526.0,1
92020,57767,3.0,5188.0,0.9555853355030152,380200.0,46856.0,1
30906,57748,10.0,684.0,0.895733574910487,82100.0,34265.0,1
92780,57741,3.0,8258.0,0.9483500717360115,456900.0,64680.0,1
87105,57680,10.0,614.0,0.9337915890973316,131400.0,36883.0,1
33027,57663,2.0,4296.0,0.9059497651975357,220600.0,61464.0,1
22191,57598,5.0,3643.0,0.9297555216685524,247200.0,79198.0,1
74012,57526,4.0,2323.0,0.950911956766494,149800.0,63005.0,1
85705,57521,4.0,4231.0,0.862049429927059,78200.0,23769.0,1
73099,57492,11.0,474.0,0.9396002254693665,143200.0,65845.0,1
32244,57369,6.0,2433.0,0.8961012113945508,111700.0,48290.0,1
20874,57367,6.0,2704.0,0.9566409058231489,288400.0,84560.0,1
95020,57349,15.0,368.0,0.9513301945657723,463000.0,81037.0,1
85281,57348,4.0,4296.0,0.8485256237745569,163700.0,30582.0,1
10032,57331,0.9659090909090908,87199.0,0.9444833543446794,334900.0,34568.0,1
10460,57311,1.0,43567.0,0.9423355549116198,391700.0,22307.0,1
90745,57251,2.0,6897.0,0.9700255102040817,330900.0,71854.0,1
92647,57245,2.0,7387.0,0.9622787878787878,593500.0,75599.0,1
90001,57110,1.0,16306.0,0.9407455758630693,249600.0,35097.0,1
46227,57086,4.0,3407.0,0.9006890645073383,116500.0,37380.0,1
78574,57071,8.0,970.0,0.91270207852194,70000.0,29818.0,1
91761,56913,4.0,1951.0,0.9582242174834767,269500.0,60971.0,1
60453,56855,3.0,6723.0,0.950860680064445,201700.0,57381.0,1
11225,56829,1.0,64295.0,0.9539172460573173,615700.0,42922.0,1
93312,56741,3.0,3729.0,0.9474710167230943,234900.0,90495.0,1
92407,56689,9.0,901.0,0.9221581793332937,192300.0,51471.0,1
95122,56545,2.0,11857.0,0.9675641631239175,330000.0,56140.0,1
77072,56526,2.0,7725.0,0.8980172959291288,94100.0,35462.0,1
78245,56511,6.0,1701.0,0.9435703237506,114700.0,59785.0,1
92324,56505,6.0,1915.0,0.9165394402035624,160600.0,41198.0,1
44077,56491,7.0,939.0,0.9255060728744939,159400.0,55681.0,1
87111,56490,3.0,2606.0,0.9511106271777003,245800.0,62844.0,1
27406,56458,8.0,813.0,0.8996460461748854,124100.0,37548.0,1
10031,56438,0.8522727272727273,86722.0,0.9130242434967263,369800.0,37655.0,1
11550,56435,2.0,13247.0,0.9510053977104217,333400.0,53669.0,1
84404,56363,16.0,605.0,0.9452830188679245,151100.0,50739.0,1
32765,56349,5.0,1441.0,0.9351221094582696,225000.0,68995.0,1
70072,56344,7.0,2715.0,0.9368297822523999,147600.0,41948.0,1
91605,56343,2.0,10312.0,0.9480214828075807,339100.0,43301.0,1
89123,56300,2.0,5283.0,0.8387108615057078,177400.0,59629.0,1
77459,56274,6.0,1717.0,0.9582620417898066,205500.0,104547.0,1
2360,56271,10.0,589.0,0.8576209677419355,329300.0,76565.0,1
63021,56261,5.0,2580.0,0.9614685407706292,226000.0,82449.0,1
7728,56257,8.0,1158.0,0.9534726579468121,349700.0,84190.0,1
85345,56208,4.0,4307.0,0.8876200363353232,107100.0,45886.0,1
77840,56171,2.0,5015.0,0.93351960262551,152000.0,19011.0,1
33165,56149,2.0,7370.0,0.9715085362440526,232600.0,43344.0,1
85008,56145,3.0,5364.0,0.8451163989347994,109100.0,32109.0,1
92113,56066,3.0,10640.0,0.9332373446498939,238200.0,27675.0,1
75149,56065,4.0,3530.0,0.9319405664140407,97400.0,47739.0,1
33313,56039,2.0,8615.0,0.8248834853090172,87500.0,34431.0,1
10003,56024,0.7954545454545454,97188.0,0.9189458781131347,817700.0,92540.0,1
94122,56023,2.0,23699.0,0.9377565268903651,774500.0,81768.0,1
92708,56004,2.0,6181.0,0.9726677324531999,604100.0,80619.0,1
43081,55991,8.0,2274.0,0.9467421153366065,174700.0,68306.0,1
22003,55990,4.0,4501.0,0.9676755508708528,457600.0,93823.0,1
94109,55984,1.0,47129.0,0.8967242213974503,723200.0,60722.0,1
8854,55961,4.0,2972.0,0.9590491747873598,327800.0,91164.0,1
95112,55927,4.0,7885.0,0.9403747050040938,421000.0,48370.0,1
10306,55909,3.0,7481.0,0.9472680201662352,450200.0,75807.0,1
78586,55878,13.0,317.0,0.8705889092575618,62500.0,31303.0,1
91762,55857,5.0,4100.0,0.9448983242888663,251400.0,51495.0,1
66061,55805,9.0,870.0,0.9406639200644031,185600.0,70241.0,1
40475,55803,15.0,204.0,0.9128937421251575,152500.0,41654.0,1
21222,55786,3.0,5089.0,0.933494038138694,155800.0,48267.0,1
27858,55781,8.0,926.0,0.9056242520941364,165800.0,44554.0,1
90063,55758,2.0,17038.0,0.9463317156722809,273400.0,38441.0,1
76010,55706,2.0,6233.0,0.8847570513143953,82600.0,31108.0,1
93215,55659,17.0,392.0,0.9552147239263804,141000.0,35195.0,1
42101,55648,15.0,197.0,0.9087296210992187,110700.0,35462.0,1
43701,55643,13.0,309.0,0.9060458159489885,103400.0,37061.0,1
78745,55614,3.0,4166.0,0.9352207852732145,170200.0,50672.0,1
6516,55564,4.0,5170.0,0.9405684754521964,215000.0,52353.0,1
78207,55514,2.0,7644.0,0.901290726104509,58300.0,22605.0,1
19020,55493,5.0,3220.0,0.9338497955670325,265600.0,60657.0,1
28027,55435,7.0,808.0,0.9213315891560286,178400.0,59257.0,1
93458,55431,5.0,2025.0,0.9621526178412406,214500.0,44209.0,1
89117,55416,3.0,6076.0,0.8874700419412822,225400.0,54556.0,1
75243,55406,3.0,6366.0,0.8207190652844711,178400.0,35944.0,1
31907,55332,5.0,2408.0,0.9230701677351365,114000.0,40972.0,1
90066,55277,2.0,11231.0,0.947312295114341,727800.0,66744.0,1
